FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID,Column1
AHF,202512_0030,1,30,0,30,101010,AD,11/25/2025,   3184205-116-31,999392340KIMBERLY FISHER      ,USD,0,225.12,AP,45881,               ,30002,     ,N116031,146949950,Global Ledger Transaction Interface created
AHF,202512_0030,2,30,0,30,101010,AD,11/25/2025,   3184204-116-30,999392339GERALD CSAKI         ,USD,0,286.79,AP,45881,               ,30002,     ,N116030,146949949,Global Ledger Transaction Interface created
AHF,202512_0030,3,30,0,30,101010,AD,45789,   3184870-156-2,999392346BARBARA GIALLUCA     ,USD,0,898,AP,45912,               ,30002,     ,N15602,146972922,Global Ledger Transaction Interface created
AHF,202512_0030,4,30,0,30,101010,AD,45912,   3185997-213-2,999392494NICOLE MARTIN        ,USD,0,120,AP,45973,               ,30002,     ,N21302,147115902,Global Ledger Transaction Interface created
AHF,202512_0030,5,30,0,30,101010,AD,12/22/2025,   3191248-531-3,999392767SANDRA CONN          ,USD,0,261.36,AP,12/31/2025,               ,30002,     ,N53103,147281832,Global Ledger Transaction Interface created
AHF,202512_0030,6,30,0,30,101010,AD,12/22/2025,   3191249-531-4,999392768DONALD A CARPENTER   ,USD,0,300,AP,12/31/2025,               ,30002,     ,N53104,147281833,Global Ledger Transaction Interface created
AHF,202512_0030,7,30,0,30,101010,JE,46054,-135,Brightree Journal Export ARRev,USD,0,80799.84,GL,12/31/2025,               ,30002,     ,N124011,147407549,Global Ledger Transaction Interface created
AHF,202512_0030,8,30,0,30,101010,JE,46054,-136,Brightree Journal Export ARRev,USD,0,963109.45,GL,12/31/2025,               ,30002,     ,N124012,147407550,Global Ledger Transaction Interface created
AHF,202512_0030,9,30,0,30,101010,JE,46054,-137,Brightree Journal Export ARRev,USD,0,122661.75,GL,12/31/2025,               ,30002,     ,N124013,147407551,Global Ledger Transaction Interface created
AHF,202512_0030,10,30,0,30,101010,JE,46054,-138,Brightree Journal Export ARRev,USD,0,322644.76,GL,12/31/2025,               ,30002,     ,N124014,147407552,Global Ledger Transaction Interface created
AHF,202512_0030,11,30,0,30,101010,JE,46054,-139,Brightree Journal Export ARRev,USD,0,234457.15,GL,12/31/2025,               ,30002,     ,N124015,147407553,Global Ledger Transaction Interface created
AHF,202512_0030,12,30,0,30,101010,JE,46054,-151,Brightree Journal Export ARPmt,USD,0,-309040.21,GL,12/31/2025,               ,30002,     ,N124027,147407565,Global Ledger Transaction Interface created
AHF,202512_0030,13,30,0,30,101010,JE,46054,-152,Brightree Journal Export ARPmt,USD,0,-41551.01,GL,12/31/2025,               ,30002,     ,N124028,147407566,Global Ledger Transaction Interface created
AHF,202512_0030,14,30,0,30,101010,JE,46054,-153,Brightree Journal Export ARPmt,USD,0,-45408.78,GL,12/31/2025,               ,30002,     ,N124029,147407567,Global Ledger Transaction Interface created
AHF,202512_0030,15,30,0,30,101010,JE,46054,-154,Brightree Journal Export ARPmt,USD,0,-105432.59,GL,12/31/2025,               ,30002,     ,N124030,147407568,Global Ledger Transaction Interface created
AHF,202512_0030,16,30,0,30,101010,JE,46054,-155,Brightree Journal Export ARPmt,USD,0,-54566.68,GL,12/31/2025,               ,30002,     ,N124031,147407569,Global Ledger Transaction Interface created
AHF,202512_0030,17,30,0,30,101010,JE,46054,-159,Brightree Journal Export ARAdj,USD,0,-582988.56,GL,12/31/2025,               ,30002,     ,N124035,147407573,Global Ledger Transaction Interface created
AHF,202512_0030,18,30,0,30,101010,JE,46054,-160,Brightree Journal Export ARAdj,USD,0,-40668.62,GL,12/31/2025,               ,30002,     ,N124036,147407574,Global Ledger Transaction Interface created
AHF,202512_0030,19,30,0,30,101010,JE,46054,-161,Brightree Journal Export ARAdj,USD,0,-64875.46,GL,12/31/2025,               ,30002,     ,N124037,147407575,Global Ledger Transaction Interface created
AHF,202512_0030,20,30,0,30,101010,JE,46054,-162,Brightree Journal Export ARAdj,USD,0,-173804.6,GL,12/31/2025,               ,30002,     ,N124038,147407576,Global Ledger Transaction Interface created
AHF,202512_0030,21,30,0,30,101010,JE,46054,-163,Brightree Journal Export ARAdj,USD,0,-135049.23,GL,12/31/2025,               ,30002,     ,N124039,147407577,Global Ledger Transaction Interface created
AHF,202512_0030,22,30,0,30,101010,JE,46174,-228,DME-INF Allow 12              ,USD,0,-2091.27,GL,12/31/2025,               ,30002,     ,N22701,147449498,Global Ledger Transaction Interface created
AHF,202512_0030,23,30,0,30,101065,JE,02/13/2026,-424,True up op and cap lease liabi,USD,0,1731990.22,GL,12/31/2025,               ,30002,     ,N42004,148260721,Global Ledger Transaction Interface created
AHF,202512_0030,24,30,0,30,101065,AD,12/23/2025,   3189853-442-51,    35469AMOENA USA           ,USD,0,27.55,AP,12/26/2025,               ,30002,     ,N442051,147207844,Global Ledger Transaction Interface created
AHF,202512_0030,25,30,0,30,102230,JE,46174,-230,DME-INF Allow 12              ,USD,0,-91344,GL,12/31/2025,               ,30002,     ,N22703,147449500,Global Ledger Transaction Interface created
AHF,202512_0030,26,30,0,30,105033,ZB,12/18/2025,GL190-517-6,Auto Offset From Zone 33      ,USD,0,-267.8,AP,12/31/2025,               ,30002,     ,N51706,147280959,Global Ledger Transaction Interface created
AHF,202512_0030,27,30,0,30,105110,ZB,45669,GL190-1-147,Auto Offset From Zone 10      ,USD,0,-10370.35,AP,45669,               ,30002,     ,I10147,146994511,Global Ledger Transaction Interface created
AHF,202512_0030,28,30,0,30,105110,ZB,45728,GL190-1-537,Auto Offset From Zone 10      ,USD,0,-13032.34,GL,12/31/2025,               ,30002,     ,I10537,147065651,Global Ledger Transaction Interface created
AHF,202512_0030,29,30,0,30,105110,ZB,45789,GL190-1-8041,Auto Offset From Zone 10      ,USD,0,-43558.65,PR,45789,               ,30002,     ,I108041,147086851,Global Ledger Transaction Interface created
AHF,202512_0030,30,30,0,30,105110,ZB,11/30/2025,GL190-8-4610,Auto Offset From Zone 10      ,USD,0,-799.48,PR,45669,               ,30002,     ,R804610,147087541,Global Ledger Transaction Interface created
AHF,202512_0030,31,30,0,30,105110,ZB,11/30/2025,GL190-9-1141,Auto Offset From Zone 10      ,USD,0,639.24,PR,45669,               ,30002,     ,R901141,147088225,Global Ledger Transaction Interface created
AHF,202512_0030,32,30,0,30,105110,ZB,45669,GL190-10-314,Auto Offset From Zone 10      ,USD,0,-1658.99,AP,45700,               ,30002,     ,I100314,147000671,Global Ledger Transaction Interface created
AHF,202512_0030,33,30,0,30,105110,ZB,45789,GL190-11-196,Auto Offset From Zone 10      ,USD,0,-12,AP,45789,               ,30002,     ,I110196,147001351,Global Ledger Transaction Interface created
AHF,202512_0030,34,30,0,30,105110,ZB,45669,GL190-12-211,Auto Offset From Zone 10      ,USD,0,-149.54,AP,45700,               ,30002,     ,I120211,147002717,Global Ledger Transaction Interface created
AHF,202512_0030,35,30,0,30,105110,ZB,45668,GL190-22-382,Auto Offset From Zone 10      ,USD,0,-4863.64,AP,45881,               ,30002,     ,I220382,147010247,Global Ledger Transaction Interface created
AHF,202512_0030,36,30,0,30,105110,ZB,45669,GL190-24-460,Auto Offset From Zone 10      ,USD,0,-284.93,AP,45912,               ,30002,     ,I240460,147011615,Global Ledger Transaction Interface created
AHF,202512_0030,37,30,0,30,105110,ZB,45820,GL190-27-240,Auto Offset From Zone 10      ,USD,0,-4,AP,45942,               ,30002,     ,I270240,147013667,Global Ledger Transaction Interface created
AHF,202512_0030,38,30,0,30,105110,ZB,45912,GL190-30-218,Auto Offset From Zone 10      ,USD,0,-511.68,AP,45973,               ,30002,     ,I300218,147105642,Global Ledger Transaction Interface created
AHF,202512_0030,39,30,0,30,105110,ZB,45759,GL190-56-7,Auto Offset To Zone 10        ,USD,0,-1378.01,AP,45759,               ,30002,     ,N5607,147023232,Global Ledger Transaction Interface created
