FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID,Column1
AHF,202504_0060,1,60,0,60,100095,JE,45813,-73,Claims - Voids (QHP)          ,USD,0,192.11,GL,04/30/2025,               ,60000,     ,N54019,142765802,Global Ledger Transaction Interface created
AHF,202504_0060,2,60,0,60,100095,JE,45813,-141,04-30-25EFTAIC                ,USD,0,-498100.32,GL,04/30/2025,               ,60000,     ,N53088,142765210,Global Ledger Transaction Interface created
AHF,202504_0060,3,60,0,60,100095,JE,45813,-140,04-29-25EFTAIC                ,USD,0,-400355.29,GL,04/30/2025,               ,60000,     ,N53087,142765209,Global Ledger Transaction Interface created
AHF,202504_0060,4,60,0,60,100095,JE,45813,-139,04-28-25EFTAIC                ,USD,0,-461267.48,GL,04/30/2025,               ,60000,     ,N53086,142765208,Global Ledger Transaction Interface created
AHF,202504_0060,5,60,0,60,100095,JE,45813,-138,04-25-25EFTAIC                ,USD,0,-454408.57,GL,04/30/2025,               ,60000,     ,N53085,142765207,Global Ledger Transaction Interface created
AHF,202504_0060,6,60,0,60,100095,JE,45813,-137,04-24-25EFTAIC                ,USD,0,-480924.33,GL,04/30/2025,               ,60000,     ,N53084,142765206,Global Ledger Transaction Interface created
AHF,202504_0060,7,60,0,60,100095,JE,45813,-136,04-23-25EFTAIC                ,USD,0,-383353.49,GL,04/30/2025,               ,60000,     ,N53083,142765205,Global Ledger Transaction Interface created
AHF,202504_0060,8,60,0,60,100095,JE,45813,-135,04-22-25EFTAIC                ,USD,0,-363186.73,GL,04/30/2025,               ,60000,     ,N53082,142765204,Global Ledger Transaction Interface created
AHF,202504_0060,9,60,0,60,100095,JE,45813,-134,04-21-25EFTAIC                ,USD,0,-452622.62,GL,04/30/2025,               ,60000,     ,N53081,142765203,Global Ledger Transaction Interface created
AHF,202504_0060,10,60,0,60,100095,JE,45813,-133,04-18-25EFTAIC                ,USD,0,-420936.91,GL,04/30/2025,               ,60000,     ,N53080,142765202,Global Ledger Transaction Interface created
AHF,202504_0060,11,60,0,60,100095,JE,45813,-132,04-17-25EFTAIC                ,USD,0,-660286.54,GL,04/30/2025,               ,60000,     ,N53079,142765201,Global Ledger Transaction Interface created
AHF,202504_0060,12,60,0,60,100095,JE,45813,-131,04-16-25EFTAIC                ,USD,0,-427449.71,GL,04/30/2025,               ,60000,     ,N53078,142765200,Global Ledger Transaction Interface created
AHF,202504_0060,13,60,0,60,100095,JE,45813,-130,04-15-25EFTAIC                ,USD,0,-269960.19,GL,04/30/2025,               ,60000,     ,N53077,142765199,Global Ledger Transaction Interface created
AHF,202504_0060,14,60,0,60,100095,JE,45813,-129,04-14-25EFTAIC                ,USD,0,-405310.78,GL,04/30/2025,               ,60000,     ,N53076,142765198,Global Ledger Transaction Interface created
AHF,202504_0060,15,60,0,60,100095,JE,45813,-128,04-11-25EFTAIC                ,USD,0,-557574.28,GL,04/30/2025,               ,60000,     ,N53075,142765197,Global Ledger Transaction Interface created
AHF,202504_0060,16,60,0,60,100095,JE,45813,-127,04-10-25EFTAIC                ,USD,0,-517558.38,GL,04/30/2025,               ,60000,     ,N53074,142765196,Global Ledger Transaction Interface created
AHF,202504_0060,17,60,0,60,100095,JE,45813,-126,04-09-25EFTAIC                ,USD,0,-554229.84,GL,04/30/2025,               ,60000,     ,N53073,142765195,Global Ledger Transaction Interface created
AHF,202504_0060,18,60,0,60,100095,JE,45813,-125,04-08-25EFTAIC                ,USD,0,-213714.72,GL,04/30/2025,               ,60000,     ,N53072,142765194,Global Ledger Transaction Interface created
AHF,202504_0060,19,60,0,60,100095,JE,45813,-124,04-07-25EFTAIC                ,USD,0,-304069.46,GL,04/30/2025,               ,60000,     ,N53071,142765193,Global Ledger Transaction Interface created
