business_class,description,is_load_business_class,single_or_multiple,load_family_root,family_root_base,family_root_base_exists_as_business_class,load_variant_base,variant_root_exists_as_business_class,naming_pattern,is_exact_variant_base,relationship_role,grouping_method,family_member_count,family_root_base_count,variant_bases_csv,related_members_csv,related_business_classes_csv
CB150Cb150ret,The CB150Cb150ret Raw Data Web Service contains operations that expose CB150Cb150ret-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB150Cb150retE,The CB150Cb150retE Raw Data Web Service contains operations that expose CB150Cb150retE-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB150Cb150tax,The CB150Cb150tax Raw Data Web Service contains operations that expose CB150Cb150tax-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB150Cb150tfr,The CB150Cb150tfr Raw Data Web Service contains operations that expose CB150Cb150tfr-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB150Cb150tfrE,The CB150Cb150tfrE Raw Data Web Service contains operations that expose CB150Cb150tfrE-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB162Cb162work,The CB162Cb162work Raw Data Web Service contains operations that expose CB162Cb162work-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB170Cb170work,The CB170Cb170work Raw Data Web Service contains operations that expose CB170Cb170work-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB170PospayCsv,The CB170PospayCsv Raw Data Web Service contains operations that expose CB170PospayCsv-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB170Tape,The CB170Tape Raw Data Web Service contains operations that expose CB170Tape-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB180Cb180work,The CB180Cb180work Raw Data Web Service contains operations that expose CB180Cb180work-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB185Cb185tape,The CB185Cb185tape Raw Data Web Service contains operations that expose CB185Cb185tape-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB185Cb185trans,The CB185Cb185trans Raw Data Web Service contains operations that expose CB185Cb185trans-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB185Cb185work,The CB185Cb185work Raw Data Web Service contains operations that expose CB185Cb185work-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB185Tapework,The CB185Tapework Raw Data Web Service contains operations that expose CB185Tapework-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB186Cb186work,The CB186Cb186work Raw Data Web Service contains operations that expose CB186Cb186work-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB186EscOut,The CB186EscOut Raw Data Web Service contains operations that expose CB186EscOut-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB186StlOut,The CB186StlOut Raw Data Web Service contains operations that expose CB186StlOut-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB187Cb187work,The CB187Cb187work Raw Data Web Service contains operations that expose CB187Cb187work-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB190Cb190ccg,The CB190Cb190ccg Raw Data Web Service contains operations that expose CB190Cb190ccg-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB190Cb190work,The CB190Cb190work Raw Data Web Service contains operations that expose CB190Cb190work-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB190Error,The CB190Error Raw Data Web Service contains operations that expose CB190Error-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB191Cb191ccg,The CB191Cb191ccg Raw Data Web Service contains operations that expose CB191Cb191ccg-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB191Cb191work,The CB191Cb191work Raw Data Web Service contains operations that expose CB191Cb191work-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB191Error,The CB191Error Raw Data Web Service contains operations that expose CB191Error-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB195Cb195sort,The CB195Cb195sort Raw Data Web Service contains operations that expose CB195Cb195sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB195Cb195work1,The CB195Cb195work1 Raw Data Web Service contains operations that expose CB195Cb195work1-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB210Cb210sort,The CB210Cb210sort Raw Data Web Service contains operations that expose CB210Cb210sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB215Cb215sort,The CB215Cb215sort Raw Data Web Service contains operations that expose CB215Cb215sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB220Cb220sort,The CB220Cb220sort Raw Data Web Service contains operations that expose CB220Cb220sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB221Cb221sort,The CB221Cb221sort Raw Data Web Service contains operations that expose CB221Cb221sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB222Cb222sort,The CB222Cb222sort Raw Data Web Service contains operations that expose CB222Cb222sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB245Cb245sort,The CB245Cb245sort Raw Data Web Service contains operations that expose CB245Cb245sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB246Cb246sort,The CB246Cb246sort Raw Data Web Service contains operations that expose CB246Cb246sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB255Cb255sort,The CB255Cb255sort Raw Data Web Service contains operations that expose CB255Cb255sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB260Cb260sort,The CB260Cb260sort Raw Data Web Service contains operations that expose CB260Cb260sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB286Cb286sort,The CB286Cb286sort Raw Data Web Service contains operations that expose CB286Cb286sort-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB295Cb295work,The CB295Cb295work Raw Data Web Service contains operations that expose CB295Cb295work-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB300AptOut,The CB300AptOut Raw Data Web Service contains operations that expose CB300AptOut-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB300CbaOut,The CB300CbaOut Raw Data Web Service contains operations that expose CB300CbaOut-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB300CbbOut,The CB300CbbOut Raw Data Web Service contains operations that expose CB300CbbOut-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB300CbdOut,The CB300CbdOut Raw Data Web Service contains operations that expose CB300CbdOut-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB300CbhOut,The CB300CbhOut Raw Data Web Service contains operations that expose CB300CbhOut-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB300CbjOut,The CB300CbjOut Raw Data Web Service contains operations that expose CB300CbjOut-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB300CbkOut,The CB300CbkOut Raw Data Web Service contains operations that expose CB300CbkOut-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB300CblOut,The CB300CblOut Raw Data Web Service contains operations that expose CB300CblOut-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB300CbmOut,The CB300CbmOut Raw Data Web Service contains operations that expose CB300CbmOut-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB300CbpOut,The CB300CbpOut Raw Data Web Service contains operations that expose CB300CbpOut-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB300CbtOut,The CB300CbtOut Raw Data Web Service contains operations that expose CB300CbtOut-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB300CftOut,The CB300CftOut Raw Data Web Service contains operations that expose CB300CftOut-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB300ChkOut,The CB300ChkOut Raw Data Web Service contains operations that expose CB300ChkOut-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB300CrpOut,The CB300CrpOut Raw Data Web Service contains operations that expose CB300CrpOut-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB300CsrOut,The CB300CsrOut Raw Data Web Service contains operations that expose CB300CsrOut-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB300DdtOut,The CB300DdtOut Raw Data Web Service contains operations that expose CB300DdtOut-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB300RicOut,The CB300RicOut Raw Data Web Service contains operations that expose CB300RicOut-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB305CauOut,The CB305CauOut Raw Data Web Service contains operations that expose CB305CauOut-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB305Cb305sort1,The CB305Cb305sort1 Raw Data Web Service contains operations that expose CB305Cb305sort1-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB305Cb305sort2,The CB305Cb305sort2 Raw Data Web Service contains operations that expose CB305Cb305sort2-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CB305Cb305sort3,The CB305Cb305sort3 Raw Data Web Service contains operations that expose CB305Cb305sort3-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CBDataMartRegistration,The CBDataMartRegistration Raw Data Web Service contains operations that expose CBDataMartRegistration-related tasks in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CISGlobalConfiguration,The CISGlobalConfiguration Raw Data Web Service contains operations that expose CISGlobalConfiguration-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CISInboundIntegration,The CISInboundIntegration Raw Data Web Service contains operations that expose CISInboundIntegration-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CISInboundIntegrationBusinessClass,The CISInboundIntegrationBusinessClass Raw Data Web Service contains operations that expose CISInboundIntegrationBusinessClass-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CISInboundIntegrationFile,The CISInboundIntegrationFile Raw Data Web Service contains operations that expose CISInboundIntegrationFile-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CISInboundIntegrationModule,The CISInboundIntegrationModule Raw Data Web Service contains operations that expose CISInboundIntegrationModule-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CISInboundIntegrationParameter,The CISInboundIntegrationParameter Raw Data Web Service contains operations that expose CISInboundIntegrationParameter-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CISInboundIntegrationParameterSet,The CISInboundIntegrationParameterSet Raw Data Web Service contains operations that expose CISInboundIntegrationParameterSet-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CISOutboundIntegration,The CISOutboundIntegration Raw Data Web Service contains operations that expose CISOutboundIntegration-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CPSBankPaymentFile,The CPSBankPaymentFile Raw Data Web Service contains operations that expose CPSBankPaymentFile-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CSVItemMaster,The CSVItemMaster Raw Data Web Service contains operations that expose CSVItemMaster-related tasks in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CSVOutputDetail,The CSVOutputDetail Raw Data Web Service contains operations that expose CSVOutputDetail-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CSVOutputHeader,The CSVOutputHeader Raw Data Web Service contains operations that expose CSVOutputHeader-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXML,The CXML Raw Data Web Service contains operations that expose CXML-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLConfiguration,The CXMLConfiguration Raw Data Web Service contains operations that expose CXMLConfiguration-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLHeader,The CXMLHeader Raw Data Web Service contains operations that expose CXMLHeader-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLHeaderFrom,The CXMLHeaderFrom Raw Data Web Service contains operations that expose CXMLHeaderFrom-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLHeaderFromCredential,The CXMLHeaderFromCredential Raw Data Web Service contains operations that expose CXMLHeaderFromCredential-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLHeaderSender,The CXMLHeaderSender Raw Data Web Service contains operations that expose CXMLHeaderSender-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLHeaderSenderCredential,The CXMLHeaderSenderCredential Raw Data Web Service contains operations that expose CXMLHeaderSenderCredential-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLHeaderSenderUserAgent,The CXMLHeaderSenderUserAgent Raw Data Web Service contains operations that expose CXMLHeaderSenderUserAgent-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLHeaderTo,The CXMLHeaderTo Raw Data Web Service contains operations that expose CXMLHeaderTo-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLHeaderToCorrespondent,The CXMLHeaderToCorrespondent Raw Data Web Service contains operations that expose CXMLHeaderToCorrespondent-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLHeaderToCorrespondentContact,The CXMLHeaderToCorrespondentContact Raw Data Web Service contains operations that expose CXMLHeaderToCorrespondentContact-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLHeaderToCorrespondentContactEmail,The CXMLHeaderToCorrespondentContactEmail Raw Data Web Service contains operations that expose CXMLHeaderToCorrespondentContactEmail-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLHeaderToCorrespondentContactPhone,The CXMLHeaderToCorrespondentContactPhone Raw Data Web Service contains operations that expose CXMLHeaderToCorrespondentContactPhone-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLHeaderToCorrespondentContactPhoneTelephoneNumber,The CXMLHeaderToCorrespondentContactPhoneTelephoneNumber Raw Data Web Service contains operations that expose CXMLHeaderToCorrespondentContactPhoneTelephoneNumber-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLHeaderToCorrespondentContactPostalAddress,The CXMLHeaderToCorrespondentContactPostalAddress Raw Data Web Service contains operations that expose CXMLHeaderToCorrespondentContactPostalAddress-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLHeaderToCorrespondentContactPostalAddressCity,The CXMLHeaderToCorrespondentContactPostalAddressCity Raw Data Web Service contains operations that expose CXMLHeaderToCorrespondentContactPostalAddressCity-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLHeaderToCorrespondentContactPostalAddressCountry,The CXMLHeaderToCorrespondentContactPostalAddressCountry Raw Data Web Service contains operations that expose CXMLHeaderToCorrespondentContactPostalAddressCountry-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLHeaderToCorrespondentContactPostalAddressPostalCode,The CXMLHeaderToCorrespondentContactPostalAddressPostalCode Raw Data Web Service contains operations that expose CXMLHeaderToCorrespondentContactPostalAddressPostalCode-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLHeaderToCorrespondentContactPostalAddressState,The CXMLHeaderToCorrespondentContactPostalAddressState Raw Data Web Service contains operations that expose CXMLHeaderToCorrespondentContactPostalAddressState-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLHeaderToCorrespondentContactPostalAddressStreet,The CXMLHeaderToCorrespondentContactPostalAddressStreet Raw Data Web Service contains operations that expose CXMLHeaderToCorrespondentContactPostalAddressStreet-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLHeaderToCredential,The CXMLHeaderToCredential Raw Data Web Service contains operations that expose CXMLHeaderToCredential-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLMessage,The CXMLMessage Raw Data Web Service contains operations that expose CXMLMessage-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLMessagePunchOutOrderMessage,The CXMLMessagePunchOutOrderMessage Raw Data Web Service contains operations that expose CXMLMessagePunchOutOrderMessage-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLMessagePunchOutOrderMessageItemIn,The CXMLMessagePunchOutOrderMessageItemIn Raw Data Web Service contains operations that expose CXMLMessagePunchOutOrderMessageItemIn-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLMessagePunchOutOrderMessageItemInItemDetail,The CXMLMessagePunchOutOrderMessageItemInItemDetail Raw Data Web Service contains operations that expose CXMLMessagePunchOutOrderMessageItemInItemDetail-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLMessagePunchOutOrderMessageItemInItemDetailClassification,The CXMLMessagePunchOutOrderMessageItemInItemDetailClassification Raw Data Web Service contains operations that expose CXMLMessagePunchOutOrderMessageItemInItemDetailClassification-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLMessagePunchOutOrderMessageItemInItemDetailExtrinsic,The CXMLMessagePunchOutOrderMessageItemInItemDetailExtrinsic Raw Data Web Service contains operations that expose CXMLMessagePunchOutOrderMessageItemInItemDetailExtrinsic-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLMessagePunchOutOrderMessageItemInItemDetailUnitPrice,The CXMLMessagePunchOutOrderMessageItemInItemDetailUnitPrice Raw Data Web Service contains operations that expose CXMLMessagePunchOutOrderMessageItemInItemDetailUnitPrice-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLMessagePunchOutOrderMessageItemInItemID,The CXMLMessagePunchOutOrderMessageItemInItemID Raw Data Web Service contains operations that expose CXMLMessagePunchOutOrderMessageItemInItemID-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLMessagePunchOutOrderMessagePunchOutOrderMessageHeader,The CXMLMessagePunchOutOrderMessagePunchOutOrderMessageHeader Raw Data Web Service contains operations that expose CXMLMessagePunchOutOrderMessagePunchOutOrderMessageHeader-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLMessagePunchOutOrderMessagePunchOutOrderMessageHeaderTax,The CXMLMessagePunchOutOrderMessagePunchOutOrderMessageHeaderTax Raw Data Web Service contains operations that expose CXMLMessagePunchOutOrderMessagePunchOutOrderMessageHeaderTax-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLMessagePunchOutOrderMessagePunchOutOrderMessageHeaderTotal,The CXMLMessagePunchOutOrderMessagePunchOutOrderMessageHeaderTotal Raw Data Web Service contains operations that expose CXMLMessagePunchOutOrderMessagePunchOutOrderMessageHeaderTotal-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLRequest,The CXMLRequest Raw Data Web Service contains operations that expose CXMLRequest-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLRequestOrderRequest,The CXMLRequestOrderRequest Raw Data Web Service contains operations that expose CXMLRequestOrderRequest-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLRequestOrderRequestItemOut,The CXMLRequestOrderRequestItemOut Raw Data Web Service contains operations that expose CXMLRequestOrderRequestItemOut-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLRequestOrderRequestItemOutBlanketItemDetail,The CXMLRequestOrderRequestItemOutBlanketItemDetail Raw Data Web Service contains operations that expose CXMLRequestOrderRequestItemOutBlanketItemDetail-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLRequestOrderRequestItemOutBlanketItemDetailClassification,The CXMLRequestOrderRequestItemOutBlanketItemDetailClassification Raw Data Web Service contains operations that expose CXMLRequestOrderRequestItemOutBlanketItemDetailClassification-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLRequestOrderRequestItemOutBlanketItemDetailDescription,The CXMLRequestOrderRequestItemOutBlanketItemDetailDescription Raw Data Web Service contains operations that expose CXMLRequestOrderRequestItemOutBlanketItemDetailDescription-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLRequestOrderRequestItemOutBlanketItemDetailExtrinsic,The CXMLRequestOrderRequestItemOutBlanketItemDetailExtrinsic Raw Data Web Service contains operations that expose CXMLRequestOrderRequestItemOutBlanketItemDetailExtrinsic-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLRequestOrderRequestItemOutBlanketItemDetailManufacturerName,The CXMLRequestOrderRequestItemOutBlanketItemDetailManufacturerName Raw Data Web Service contains operations that expose CXMLRequestOrderRequestItemOutBlanketItemDetailManufacturerName-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLRequestOrderRequestItemOutBlanketItemDetailManufacturerPartID,The CXMLRequestOrderRequestItemOutBlanketItemDetailManufacturerPartID Raw Data Web Service contains operations that expose CXMLRequestOrderRequestItemOutBlanketItemDetailManufacturerPartID-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLRequestOrderRequestItemOutBlanketItemDetailURL,The CXMLRequestOrderRequestItemOutBlanketItemDetailURL Raw Data Web Service contains operations that expose CXMLRequestOrderRequestItemOutBlanketItemDetailURL-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLRequestOrderRequestItemOutBlanketItemDetailUnitOfMeasure,The CXMLRequestOrderRequestItemOutBlanketItemDetailUnitOfMeasure Raw Data Web Service contains operations that expose CXMLRequestOrderRequestItemOutBlanketItemDetailUnitOfMeasure-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLRequestOrderRequestItemOutBlanketItemDetailUnitPrice,The CXMLRequestOrderRequestItemOutBlanketItemDetailUnitPrice Raw Data Web Service contains operations that expose CXMLRequestOrderRequestItemOutBlanketItemDetailUnitPrice-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLRequestOrderRequestItemOutBlanketItemDetailUnitPriceModifications,The CXMLRequestOrderRequestItemOutBlanketItemDetailUnitPriceModifications Raw Data Web Service contains operations that expose CXMLRequestOrderRequestItemOutBlanketItemDetailUnitPriceModifications-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLRequestOrderRequestItemOutBlanketItemDetailUnitPriceModificationsModification,The CXMLRequestOrderRequestItemOutBlanketItemDetailUnitPriceModificationsModification Raw Data Web Service contains operations that expose CXMLRequestOrderRequestItemOutBlanketItemDetailUnitPriceModificationsModification-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLRequestOrderRequestItemOutBlanketItemDetailUnitPriceModificationsModificationAdditionalCost,The CXMLRequestOrderRequestItemOutBlanketItemDetailUnitPriceModificationsModificationAdditionalCost Raw Data Web Service contains operations that expose CXMLRequestOrderRequestItemOutBlanketItemDetailUnitPriceModificationsModificationAdditionalCost-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLRequestOrderRequestItemOutBlanketItemDetailUnitPriceModificationsModificationModificationDetail,The CXMLRequestOrderRequestItemOutBlanketItemDetailUnitPriceModificationsModificationModificationDetail Raw Data Web Service contains operations that expose CXMLRequestOrderRequestItemOutBlanketItemDetailUnitPriceModificationsModificationModificationDetail-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLRequestOrderRequestItemOutBlanketItemDetailUnitPriceModificationsModificationOriginalPrice,The CXMLRequestOrderRequestItemOutBlanketItemDetailUnitPriceModificationsModificationOriginalPrice Raw Data Web Service contains operations that expose CXMLRequestOrderRequestItemOutBlanketItemDetailUnitPriceModificationsModificationOriginalPrice-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLRequestOrderRequestItemOutComments,The CXMLRequestOrderRequestItemOutComments Raw Data Web Service contains operations that expose CXMLRequestOrderRequestItemOutComments-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLRequestOrderRequestItemOutDistribution,The CXMLRequestOrderRequestItemOutDistribution Raw Data Web Service contains operations that expose CXMLRequestOrderRequestItemOutDistribution-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLRequestOrderRequestItemOutDistributionAccounting,The CXMLRequestOrderRequestItemOutDistributionAccounting Raw Data Web Service contains operations that expose CXMLRequestOrderRequestItemOutDistributionAccounting-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLRequestOrderRequestItemOutDistributionAccountingAccountingSegment,The CXMLRequestOrderRequestItemOutDistributionAccountingAccountingSegment Raw Data Web Service contains operations that expose CXMLRequestOrderRequestItemOutDistributionAccountingAccountingSegment-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLRequestOrderRequestItemOutDistributionCharge,The CXMLRequestOrderRequestItemOutDistributionCharge Raw Data Web Service contains operations that expose CXMLRequestOrderRequestItemOutDistributionCharge-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLRequestOrderRequestItemOutItemDetail,The CXMLRequestOrderRequestItemOutItemDetail Raw Data Web Service contains operations that expose CXMLRequestOrderRequestItemOutItemDetail-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
CXMLRequestOrderRequestItemOutItemDetailClassification,The CXMLRequestOrderRequestItemOutItemDetailClassification Raw Data Web Service contains operations that expose CXMLRequestOrderRequestItemOutItemDetailClassification-related data in the Infor Enterprise Business Services.,N,non_load,,,,,,,,,non_load,0,0,,,
